,para_index,tag,para,num_utterances,raw_utter_list,tokenized_sent,chapter_tag
712,712,narrative,"When at length they arose to take leave, Mrs. Bennet was most pressingly       civil in her hope of seeing the whole family soon at Longbourn, and       addressed herself especially to Mr. Bingley, to assure him how happy he       would make them by eating a family dinner with them at any time, without       the ceremony of a formal invitation. Bingley was all grateful pleasure,       and he readily engaged for taking the earliest opportunity of waiting on       her, after his return from London, whither he was obliged to go the next       day for a short time.",0,[],"['When at length they arose to take leave, Mrs Bennet was most pressingly       civil in her hope of seeing the whole family soon at Longbourn, and       addressed herself especially to Mr Bingley, to assure him how happy he       would make them by eating a family dinner with them at any time, without       the ceremony of a formal invitation. Bingley was all grateful pleasure,       and he readily engaged for taking the earliest opportunity of waiting on       her, after his return from London, whither he was obliged to go the next       day for a short time.']",Chapter 18
713,713,narrative,"Mrs. Bennet was perfectly satisfied, and quitted the house under the       delightful persuasion that, allowing for the necessary preparations of       settlements, new carriages, and wedding clothes, she should undoubtedly       see her daughter settled at Netherfield in the course of three or four       months. Of having another daughter married to Mr. Collins, she thought       with equal certainty, and with considerable, though not equal, pleasure.       Elizabeth was the least dear to her of all her children; and though the       man and the match were quite good enough for her, the worth of each       was eclipsed by Mr. Bingley and Netherfield.",0,[],"['Mrs Bennet was perfectly satisfied, and quitted the house under the       delightful persuasion that, allowing for the necessary preparations of       settlements, new carriages, and wedding clothes, she should undoubtedly       see her daughter settled at Netherfield in the course of three or four       months. Of having another daughter married to Mr Collins, she thought       with equal certainty, and with considerable, though not equal, pleasure.       Elizabeth was the least dear to her of all her children; and though the       man and the match were quite good enough for her, the worth of each       was eclipsed by Mr Bingley and Netherfield.']",Chapter 18
714,714,narrative,Chapter 19,0,[],['Chapter 19'],Chapter 19
715,715,narrative,"The next day opened a new scene at Longbourn. Mr. Collins made his       declaration in form. Having resolved to do it without loss of time, as his       leave of absence extended only to the following Saturday, and having no       feelings of diffidence to make it distressing to himself even at the       moment, he set about it in a very orderly manner, with all the       observances, which he supposed a regular part of the business. On finding       Mrs. Bennet, Elizabeth, and one of the younger girls together, soon after       breakfast, he addressed the mother in these words:",0,[],"['The next day opened a new scene at Longbourn. Mr Collins made his       declaration in form. Having resolved to do it without loss of time, as his       leave of absence extended only to the following Saturday, and having no       feelings of diffidence to make it distressing to himslf even at the       moment, he set about it in a very orderly manner, with all the       observances, which he supposed a regular part of the business. On finding       Mrs Bennet, Elizabeth, and one of the younger girls together, soon after       breakfast, he addressed the mother in these words:']",Chapter 19
716,716,utterance,"""May I hope, madam, for your interest with your fair daughter Elizabeth,       when I solicit for the honour of a private audience with her in the course       of this morning?""",1,"['""May I hope, madam, for your interest with your fair daughter Elizabeth,       when I solicit for the honour of a private audience with her in the course       of this morning?""']","['""May I hope, madam, for your interest with your fair daughter Elizabeth,       when I solicit for the honour of a private audience with her in the course       of this morning?""']",Chapter 19
717,717,utterance,"Before Elizabeth had time for anything but a blush of surprise, Mrs.       Bennet answered instantly, ""Oh dear!—yes—certainly. I am sure       Lizzy will be very happy—I am sure she can have no objection. Come,       Kitty, I want you up stairs."" And, gathering her work together, she was       hastening away, when Elizabeth called out:",1,"['""Oh dear!—yes—certainly. I am sure       Lizzy will be very happy—I am sure she can have no objection. Come,       Kitty, I want you up stairs.""']","['Before Elizabeth had time for anything but a blush of surprise, Mrs       Bennet answered instantly, ', '""Oh dear!—yes—certainly. I am sure       Lizzy will be very happy—I am sure she can have no objection. Come,       Kitty, I want you up stairs.""', ' And, gathering her work together, she was       hastening away, when Elizabeth called out:']",Chapter 19
718,718,utterance,"""Dear madam, do not go. I beg you will not go. Mr. Collins must excuse me.       He can have nothing to say to me that anybody need not hear. I am going       away myself.""",1,"['""Dear madam, do not go. I beg you will not go. Mr. Collins must excuse me.       He can have nothing to say to me that anybody need not hear. I am going       away myself.""']","['""Dear madam, do not go. I beg you will not go. Mr Collins must excuse me.       He can have nothing to say to me that anybody need not hear. I am going       away myself.""']",Chapter 19
719,719,utterance,"""No, no, nonsense, Lizzy. I desire you to stay where you are."" And upon       Elizabeth's seeming really, with vexed and embarrassed looks, about to       escape, she added: ""Lizzy, I insist upon your staying and hearing       Mr. Collins.""",2,"['""No, no, nonsense, Lizzy. I desire you to stay where you are.""', '""Lizzy, I insist upon your staying and hearing       Mr. Collins.""']","['""No, no, nonsense, Lizzy. I desire you to stay where you are.""', '""Lizzy, I insist upon your staying and hearing       Mr Collins.""']",Chapter 19
720,720,narrative,"Elizabeth would not oppose such an injunction—and a moment's       consideration making her also sensible that it would be wisest to get it       over as soon and as quietly as possible, she sat down again and tried to       conceal, by incessant employment the feelings which were divided between       distress and diversion. Mrs. Bennet and Kitty walked off, and as soon as       they were gone, Mr. Collins began.",0,[],"[""Elizabeth would not oppose such an injunction—and a moment's       consideration making her also sensible that it would be wisest to get it       over as soon and as quietly as possible, she sat down again and tried to       conceal, by incessant employment the feelings which were divided between       distress and diversion. Mrs Bennet and Kitty walked off, and as soon as       they were gone, Mr Collins began.""]",Chapter 19
721,721,utterance,"""Believe me, my dear Miss Elizabeth, that your modesty, so far from doing       you any disservice, rather adds to your other perfections. You would have       been less amiable in my eyes had there not been this little       unwillingness; but allow me to assure you, that I have your respected       mother's permission for this address. You can hardly doubt the purport of       my discourse, however your natural delicacy may lead you to dissemble; my       attentions have been too marked to be mistaken. Almost as soon as I       entered the house, I singled you out as the companion of my future life.       But before I am run away with by my feelings on this subject, perhaps it       would be advisable for me to state my reasons for marrying—and,       moreover, for coming into Hertfordshire with the design of selecting a       wife, as I certainly did.""",1,"['""Believe me, my dear Miss Elizabeth, that your modesty, so far from doing       you any disservice, rather adds to your other perfections. You would have       been less amiable in my eyes had there not been this little       unwillingness; but allow me to assure you, that I have your respected       mother\'s permission for this address. You can hardly doubt the purport of       my discourse, however your natural delicacy may lead you to dissemble; my       attentions have been too marked to be mistaken. Almost as soon as I       entered the house, I singled you out as the companion of my future life.       But before I am run away with by my feelings on this subject, perhaps it       would be advisable for me to state my reasons for marrying—and,       moreover, for coming into Hertfordshire with the design of selecting a       wife, as I certainly did.""']","['""Believe me, my dear MissElizabeth, that your modesty, so far from doing       you any disservice, rather adds to your other perfections. You would have       been less amiable in my eyes had there not been this little       unwillingness; but allow me to assure you, that I have your respected       mother\'s permisson for this address. You can hardly doubt the purport of       my discourse, however your natural delicacy may lead you to dissemble; my       attentions have been too marked to be mistaken. Almost as soon as I       entered the house, I singled you out as the companion of my future life.       But before I am run away with by my feelings on this subject, perhaps it       would be advisable for me to state my reasons for marrying—and,       moreover, for coming into Hertfordshire with the design of selecting a       wife, as I certainly did.""']",Chapter 19
722,722,narrative,"The idea of Mr. Collins, with all his solemn composure, being run away       with by his feelings, made Elizabeth so near laughing, that she could not       use the short pause he allowed in any attempt to stop him further, and he       continued:",0,[],"['The idea of Mr Collins, with all his solemn composure, being run away       with by his feelings, made Elizabeth so near laughing, that she could not       use the short pause he allowed in any attempt to stop him further, and he       continued:']",Chapter 19
723,723,utterance,"""My reasons for marrying are, first, that I think it a right thing for       every clergyman in easy circumstances (like myself) to set the example of       matrimony in his parish; secondly, that I am convinced that it will add       very greatly to my happiness; and thirdly—which perhaps I ought to       have mentioned earlier, that it is the particular advice and       recommendation of the very noble lady whom I have the honour of calling       patroness. Twice has she condescended to give me her opinion (unasked       too!) on this subject; and it was but the very Saturday night before I       left Hunsford—between our pools at quadrille, while Mrs. Jenkinson       was arranging Miss de Bourgh's footstool, that she said, 'Mr. Collins, you       must marry. A clergyman like you must marry. Choose properly, choose a       gentlewoman for my sake; and for your own, let her be an       active, useful sort of person, not brought up high, but able to make a       small income go a good way. This is my advice. Find such a woman as soon       as you can, bring her to Hunsford, and I will visit her.' Allow me, by the       way, to observe, my fair cousin, that I do not reckon the notice and       kindness of Lady Catherine de Bourgh as among the least of the advantages       in my power to offer. You will find her manners beyond anything I can       describe; and your wit and vivacity, I think, must be acceptable to her,       especially when tempered with the silence and respect which her rank will       inevitably excite. Thus much for my general intention in favour of       matrimony; it remains to be told why my views were directed towards       Longbourn instead of my own neighbourhood, where I can assure you there       are many amiable young women. But the fact is, that being, as I am, to       inherit this estate after the death of your honoured father (who, however,       may live many years longer), I could not satisfy myself without resolving       to choose a wife from among his daughters, that the loss to them might be       as little as possible, when the melancholy event takes place—which,       however, as I have already said, may not be for several years. This has       been my motive, my fair cousin, and I flatter myself it will not sink me       in your esteem. And now nothing remains for me but to assure you in the       most animated language of the violence of my affection. To fortune I am       perfectly indifferent, and shall make no demand of that nature on your       father, since I am well aware that it could not be complied with; and that       one thousand pounds in the four per cents, which will not be yours till       after your mother's decease, is all that you may ever be entitled to. On       that head, therefore, I shall be uniformly silent; and you may assure       yourself that no ungenerous reproach shall ever pass my lips when we are       married.""",1,"['""My reasons for marrying are, first, that I think it a right thing for       every clergyman in easy circumstances (like myself) to set the example of       matrimony in his parish; secondly, that I am convinced that it will add       very greatly to my happiness; and thirdly—which perhaps I ought to       have mentioned earlier, that it is the particular advice and       recommendation of the very noble lady whom I have the honour of calling       patroness. Twice has she condescended to give me her opinion (unasked       too!) on this subject; and it was but the very Saturday night before I       left Hunsford—between our pools at quadrille, while Mrs. Jenkinson       was arranging Miss de Bourgh\'s footstool, that she said, \'Mr. Collins, you       must marry. A clergyman like you must marry. Choose properly, choose a       gentlewoman for my sake; and for your own, let her be an       active, useful sort of person, not brought up high, but able to make a       small income go a good way. This is my advice. Find such a woman as soon       as you can, bring her to Hunsford, and I will visit her.\' Allow me, by the       way, to observe, my fair cousin, that I do not reckon the notice and       kindness of Lady Catherine de Bourgh as among the least of the advantages       in my power to offer. You will find her manners beyond anything I can       describe; and your wit and vivacity, I think, must be acceptable to her,       especially when tempered with the silence and respect which her rank will       inevitably excite. Thus much for my general intention in favour of       matrimony; it remains to be told why my views were directed towards       Longbourn instead of my own neighbourhood, where I can assure you there       are many amiable young women. But the fact is, that being, as I am, to       inherit this estate after the death of your honoured father (who, however,       may live many years longer), I could not satisfy myself without resolving       to choose a wife from among his daughters, that the loss to them might be       as little as possible, when the melancholy event takes place—which,       however, as I have already said, may not be for several years. This has       been my motive, my fair cousin, and I flatter myself it will not sink me       in your esteem. And now nothing remains for me but to assure you in the       most animated language of the violence of my affection. To fortune I am       perfectly indifferent, and shall make no demand of that nature on your       father, since I am well aware that it could not be complied with; and that       one thousand pounds in the four per cents, which will not be yours till       after your mother\'s decease, is all that you may ever be entitled to. On       that head, therefore, I shall be uniformly silent; and you may assure       yourself that no ungenerous reproach shall ever pass my lips when we are       married.""']","['""My reasons for marrying are, first, that I think it a right thing for       every clergyman in easy circumsances (like myself) to set the example of       matrimony in his parish; secondly, that I am convinced that it will add       very greatly to my happiness; and thirdly—which perhaps I ought to       have mentioned earlier, that it is the particular advice and       recommendation of the very noble lady whom I have the honour of calling       patroness. Twice has she condescended to give me her opinion (unasked       too!) on this subject; and it was but the very Saturday night before I       left Hunsford—between our pools at quadrille, while Mrs Jenkinson       was arranging Missde Bourgh\'s footstool, that she said, \'Mr Collins, you       must marry. A clergyman like you must marry. Choose properly, choose a       gentlewoman for my sake; and for your own, let her be an       active, useful sort of person, not brought up high, but able to make a       small income go a good way. This is my advice. Find such a woman as soon       as you can, bring her to Hunsford, and I will visit her.\' Allow me, by the       way, to observe, my fair cousin, that I do not reckon the notice and       kindness of Lady Catherine de Bourgh as among the least of the advantages       in my power to offer. You will find her manners beyond anything I can       describe; and your wit and vivacity, I think, must be acceptable to her,       especially when tempered with the silence and respect which her rank will       inevitably excite. Thus much for my general intention in favour of       matrimony; it remains to be told why my views were directed towards       Longbourn instead of my own neighbourhood, where I can assure you there       are many amiable young women. But the fact is, that being, as I am, to       inherit this estate after the death of your honoured father (who, however,       may live many years longer), I could not satisfy myself without resolving       to choose a wife from among his daughters, that the loss to them might be       as little as possible, when the melancholy event takes place—which,       however, as I have already said, may not be for several years. This has       been my motive, my fair cousin, and I flatter myself it will not sink me       in your esteem. And now nothing remains for me but to assure you in the       most animated language of the violence of my affection. To fortune I am       perfectly indifferent, and shall make no demand of that nature on your       father, since I am well aware that it could not be complied with; and that       one thousand pounds in the four per cents, which will not be yours till       after your mother\'s decease, is all that you may ever be entitled to. On       that head, therefore, I shall be uniformly silent; and you may assure       yourself that no ungenerous reproach shall ever pass my lips when we are       married.""']",Chapter 19
724,724,narrative,It was absolutely necessary to interrupt him now.,0,[],['It was absolutely necessary to interrupt him now.'],Chapter 19
725,725,utterance,"""You are too hasty, sir,"" she cried. ""You forget that I have made no       answer. Let me do it without further loss of time. Accept my thanks for       the compliment you are paying me. I am very sensible of the honour of your       proposals, but it is impossible for me to do otherwise than to decline       them.""",2,"['""You are too hasty, sir,""', '""You forget that I have made no       answer. Let me do it without further loss of time. Accept my thanks for       the compliment you are paying me. I am very sensible of the honour of your       proposals, but it is impossible for me to do otherwise than to decline       them.""']","['""You are too hasty, sir,""', '""You forget that I have made no       answer. Let me do it without further loss of time. Accept my thanks for       the compliment you are paying me. I am very sensible of the honour of your       proposals, but it is impossible for me to do otherwise than to decline       them.""']",Chapter 19
726,726,utterance,"""I am not now to learn,"" replied Mr. Collins, with a formal wave of the       hand, ""that it is usual with young ladies to reject the addresses of the       man whom they secretly mean to accept, when he first applies for their       favour; and that sometimes the refusal is repeated a second, or even a       third time. I am therefore by no means discouraged by what you have just       said, and shall hope to lead you to the altar ere long.""",2,"['""I am not now to learn,""', '""that it is usual with young ladies to reject the addresses of the       man whom they secretly mean to accept, when he first applies for their       favour; and that sometimes the refusal is repeated a second, or even a       third time. I am therefore by no means discouraged by what you have just       said, and shall hope to lead you to the altar ere long.""']","['""I am not now to learn,""', '""that it is usual with young ladies to reject the addresses of the       man whom they secretly mean to accept, when he first applies for their       favour; and that sometimes the refusal is repeated a second, or even a       third time. I am therefore by no means discouraged by what you have just       said, and shall hope to lead you to the altar ere long.""']",Chapter 19
727,727,utterance,"""Upon my word, sir,"" cried Elizabeth, ""your hope is a rather extraordinary       one after my declaration. I do assure you that I am not one of those young       ladies (if such young ladies there are) who are so daring as to risk their       happiness on the chance of being asked a second time. I am perfectly       serious in my refusal. You could not make me happy, and I am       convinced that I am the last woman in the world who could make you so.       Nay, were your friend Lady Catherine to know me, I am persuaded she would       find me in every respect ill qualified for the situation.""",2,"['""Upon my word, sir,""', '""your hope is a rather extraordinary       one after my declaration. I do assure you that I am not one of those young       ladies (if such young ladies there are) who are so daring as to risk their       happiness on the chance of being asked a second time. I am perfectly       serious in my refusal. You could not make me happy, and I am       convinced that I am the last woman in the world who could make you so.       Nay, were your friend Lady Catherine to know me, I am persuaded she would       find me in every respect ill qualified for the situation.""']","['""Upon my word, sir,""', '""your hope is a rather extraordinary       one after my declaration. I do assure you that I am not one of those young       ladies (if such young ladies there are) who are so daring as to risk their       happiness on the chance of being asked a second time. I am perfectly       serious in my refusal. You could not make me happy, and I am       convinced that I am the last woman in the world who could make you so.       Nay, were your friend Lady Catherine to know me, I am persuaded she would       find me in every respect ill qualified for the situation.""']",Chapter 19
728,728,utterance,"""Were it certain that Lady Catherine would think so,"" said Mr. Collins       very gravely—""but I cannot imagine that her ladyship would at all       disapprove of you. And you may be certain when I have the honour of seeing       her again, I shall speak in the very highest terms of your modesty,       economy, and other amiable qualification.""",2,"['""Were it certain that Lady Catherine would think so,""', '""but I cannot imagine that her ladyship would at all       disapprove of you. And you may be certain when I have the honour of seeing       her again, I shall speak in the very highest terms of your modesty,       economy, and other amiable qualification.""']","['""Were it certain that Lady Catherine would think so,""', '""but I cannot imagine that her ladyship would at all       disapprove of you. And you may be certain when I have the honour of seeing       her again, I shall speak in the very highest termsof your modesty,       economy, and other amiable qualification.""']",Chapter 19
729,729,utterance,"""Indeed, Mr. Collins, all praise of me will be unnecessary. You must give       me leave to judge for myself, and pay me the compliment of believing what       I say. I wish you very happy and very rich, and by refusing your hand, do       all in my power to prevent your being otherwise. In making me the offer,       you must have satisfied the delicacy of your feelings with regard to my       family, and may take possession of Longbourn estate whenever it falls,       without any self-reproach. This matter may be considered, therefore, as       finally settled."" And rising as she thus spoke, she would have quitted the       room, had Mr. Collins not thus addressed her:",1,"['""Indeed, Mr. Collins, all praise of me will be unnecessary. You must give       me leave to judge for myself, and pay me the compliment of believing what       I say. I wish you very happy and very rich, and by refusing your hand, do       all in my power to prevent your being otherwise. In making me the offer,       you must have satisfied the delicacy of your feelings with regard to my       family, and may take possession of Longbourn estate whenever it falls,       without any self-reproach. This matter may be considered, therefore, as       finally settled.""']","['""Indeed, Mr Collins, all praise of me will be unnecessary. You must give       me leave to judge for myself, and pay me the compliment of believing what       I say. I wish you very happy and very rich, and by refusing your hand, do       all in my power to prevent your being otherwise. In making me the offer,       you must have satisfied the delicacy of your feelings with regard to my       family, and may take possession of Longbourn estate whenever it falls,       without any self-reproach. This matter may be considered, therefore, as       finally settled.""', ' And rising as she thus spoke, she would have quitted the       room, had Mr Collins not thus addressed her:']",Chapter 19
730,730,utterance,"""When I do myself the honour of speaking to you next on the subject, I       shall hope to receive a more favourable answer than you have now given me;       though I am far from accusing you of cruelty at present, because I know it       to be the established custom of your sex to reject a man on the first       application, and perhaps you have even now said as much to encourage my       suit as would be consistent with the true delicacy of the female       character.""",1,"['""When I do myself the honour of speaking to you next on the subject, I       shall hope to receive a more favourable answer than you have now given me;       though I am far from accusing you of cruelty at present, because I know it       to be the established custom of your sex to reject a man on the first       application, and perhaps you have even now said as much to encourage my       suit as would be consistent with the true delicacy of the female       character.""']","['""When I do myself the honour of speaking to you next on the subject, I       shall hope to receive a more favourable answer than you have now given me;       though I am far from accusing you of cruelty at present, because I know it       to be the established custom of your sex to reject a man on the first       application, and perhaps you have even now said as much to encourage my       suit as would be consistent with the true delicacy of the female       character.""']",Chapter 19
731,731,utterance,"""Really, Mr. Collins,"" cried Elizabeth with some warmth, ""you puzzle me       exceedingly. If what I have hitherto said can appear to you in the form of       encouragement, I know not how to express my refusal in such a way as to       convince you of its being one.""",2,"['""Really, Mr. Collins,""', '""you puzzle me       exceedingly. If what I have hitherto said can appear to you in the form of       encouragement, I know not how to express my refusal in such a way as to       convince you of its being one.""']","['""Really, Mr Collins,""', '""you puzzle me       exceedingly. If what I have hitherto said can appear to you in the form of       encouragement, I know not how to express my refusal in such a way as to       convince you of its being one.""']",Chapter 19
732,732,utterance,"""You must give me leave to flatter myself, my dear cousin, that your       refusal of my addresses is merely words of course. My reasons for       believing it are briefly these: It does not appear to me that my hand is       unworthy of your acceptance, or that the establishment I can offer would be       any other than highly desirable. My situation in life, my connections with       the family of de Bourgh, and my relationship to your own, are       circumstances highly in my favour; and you should take it into further       consideration, that in spite of your manifold attractions, it is by no       means certain that another offer of marriage may ever be made you. Your       portion is unhappily so small that it will in all likelihood undo the       effects of your loveliness and amiable qualifications. As I must therefore       conclude that you are not serious in your rejection of me, I shall choose       to attribute it to your wish of increasing my love by suspense, according       to the usual practice of elegant females.""",1,"['""You must give me leave to flatter myself, my dear cousin, that your       refusal of my addresses is merely words of course. My reasons for       believing it are briefly these: It does not appear to me that my hand is       unworthy of your acceptance, or that the establishment I can offer would be       any other than highly desirable. My situation in life, my connections with       the family of de Bourgh, and my relationship to your own, are       circumstances highly in my favour; and you should take it into further       consideration, that in spite of your manifold attractions, it is by no       means certain that another offer of marriage may ever be made you. Your       portion is unhappily so small that it will in all likelihood undo the       effects of your loveliness and amiable qualifications. As I must therefore       conclude that you are not serious in your rejection of me, I shall choose       to attribute it to your wish of increasing my love by suspense, according       to the usual practice of elegant females.""']","['""You must give me leave to flatter myself, my dear cousin, that your       refusal of my addresses is merely words of course. My reasons for       believing it are briefly these: It does not appear to me that my hand is       unworthy of your acceptance, or that the establishment I can offer would be       any other than highly desirable. My situation in life, my connections with       the family of de Bourgh, and my relationship to your own, are       circumsances highly in my favour; and you should take it into further       consideration, that in spite of your manifold attractions, it is by no       means certain that another offer of marriage may ever be made you. Your       portion is unhappily so small that it will in all likelihood undo the       effects of your loveliness and amiable qualifications. As I must therefore       conclude that you are not serious in your rejection of me, I shall choose       to attribute it to your wish of increasing my love by suspense, according       to the usual practice of elegant females.""']",Chapter 19
733,733,utterance,"""I do assure you, sir, that I have no pretensions whatever to that kind of       elegance which consists in tormenting a respectable man. I would rather be       paid the compliment of being believed sincere. I thank you again and again       for the honour you have done me in your proposals, but to accept them is       absolutely impossible. My feelings in every respect forbid it. Can I speak       plainer? Do not consider me now as an elegant female, intending to plague       you, but as a rational creature, speaking the truth from her heart.""",1,"['""I do assure you, sir, that I have no pretensions whatever to that kind of       elegance which consists in tormenting a respectable man. I would rather be       paid the compliment of being believed sincere. I thank you again and again       for the honour you have done me in your proposals, but to accept them is       absolutely impossible. My feelings in every respect forbid it. Can I speak       plainer? Do not consider me now as an elegant female, intending to plague       you, but as a rational creature, speaking the truth from her heart.""']","['""I do assure you, sir, that I have no pretensions whatever to that kind of       elegance which consists in tormenting a respectable man. I would rather be       paid the compliment of being believed sincere. I thank you again and again       for the honour you have done me in your proposals, but to accept them is       absolutely impossible. My feelings in every respect forbid it. Can I speak       plainer? Do not consider me now as an elegant female, intending to plague       you, but as a rational creature, speaking the truth from her heart.""']",Chapter 19
734,734,utterance,"""You are uniformly charming!"" cried he, with an air of awkward gallantry;       ""and I am persuaded that when sanctioned by the express authority of both       your excellent parents, my proposals will not fail of being acceptable.""",2,"['""You are uniformly charming!""', '""and I am persuaded that when sanctioned by the express authority of both       your excellent parents, my proposals will not fail of being acceptable.""']","['""You are uniformly charming!""', '""and I am persuaded that when sanctioned by the express authority of both       your excellent parents, my proposals will not fail of being acceptable.""']",Chapter 19
735,735,narrative,"To such perseverance in wilful self-deception Elizabeth would make no       reply, and immediately and in silence withdrew; determined, if he       persisted in considering her repeated refusals as flattering       encouragement, to apply to her father, whose negative might be uttered in       such a manner as to be decisive, and whose behaviour at least could not be       mistaken for the affectation and coquetry of an elegant female.",0,[],"['To such perseverance in wilful self-deception Elizabeth would make no       reply, and immediately and in silence withdrew; determined, if he       persisted in considering her repeated refusals as flattering       encouragement, to apply to her father, whose negative might be uttered in       such a manner as to be decisive, and whose behaviour at least could not be       mistaken for the affectation and coquetry of an elegant female.']",Chapter 19
736,736,narrative,Chapter 20,0,[],['Chapter 20'],Chapter 20
737,737,narrative,"Mr. Collins was not left long to the silent contemplation of his       successful love; for Mrs. Bennet, having dawdled about in the vestibule to       watch for the end of the conference, no sooner saw Elizabeth open the door       and with quick step pass her towards the staircase, than she entered the       breakfast-room, and congratulated both him and herself in warm terms on       the happy prospect of their nearer connection. Mr. Collins received and       returned these felicitations with equal pleasure, and then proceeded to       relate the particulars of their interview, with the result of which he       trusted he had every reason to be satisfied, since the refusal which his       cousin had steadfastly given him would naturally flow from her bashful       modesty and the genuine delicacy of her character.",0,[],"['Mr Collins was not left long to the silent contemplation of his       successful love; for Mrs Bennet, having dawdled about in the vestibule to       watch for the end of the conference, no sooner saw Elizabeth open the door       and with quick step pass her towards the staircase, than she entered the       breakfast-room, and congratulated both him and herself in warm termson       the happy prospect of their nearer connection. Mr Collins received and       returned these felicitations with equal pleasure, and then proceeded to       relate the particulars of their interview, with the result of which he       trusted he had every reason to be satisfied, since the refusal which his       cousin had steadfastly given him would naturally flow from her bashful       modesty and the genuine delicacy of her character.']",Chapter 20
738,738,narrative,"This information, however, startled Mrs. Bennet; she would have been glad       to be equally satisfied that her daughter had meant to encourage him by       protesting against his proposals, but she dared not believe it, and could       not help saying so.",0,[],"['This information, however, startled Mrs Bennet; she would have been glad       to be equally satisfied that her daughter had meant to encourage him by       protesting against his proposals, but she dared not believe it, and could       not help saying so.']",Chapter 20
739,739,utterance,"""But, depend upon it, Mr. Collins,"" she added, ""that Lizzy shall be       brought to reason. I will speak to her about it directly. She is a very       headstrong, foolish girl, and does not know her own interest but I will make       her know it.""",2,"['""But, depend upon it, Mr. Collins,""', '""that Lizzy shall be       brought to reason. I will speak to her about it directly. She is a very       headstrong, foolish girl, and does not know her own interest but I will make       her know it.""']","['""But, depend upon it, Mr Collins,""', '""that Lizzy shall be       brought to reason. I will speak to her about it directly. She is a very       headstrong, foolish girl, and does not know her own interest but I will make       her know it.""']",Chapter 20
740,740,utterance,"""Pardon me for interrupting you, madam,"" cried Mr. Collins; ""but if she is       really headstrong and foolish, I know not whether she would altogether be       a very desirable wife to a man in my situation, who naturally looks for       happiness in the marriage state. If therefore she actually persists in       rejecting my suit, perhaps it were better not to force her into accepting       me, because if liable to such defects of temper, she could not contribute       much to my felicity.""",2,"['""Pardon me for interrupting you, madam,""', '""but if she is       really headstrong and foolish, I know not whether she would altogether be       a very desirable wife to a man in my situation, who naturally looks for       happiness in the marriage state. If therefore she actually persists in       rejecting my suit, perhaps it were better not to force her into accepting       me, because if liable to such defects of temper, she could not contribute       much to my felicity.""']","['""Pardon me for interrupting you, madam,""', '""but if she is       really headstrong and foolish, I know not whether she would altogether be       a very desirable wife to a man in my situation, who naturally looks for       happiness in the marriage state. If therefore she actually persists in       rejecting my suit, perhaps it were better not to force her into accepting       me, because if liable to such defects of temper, she could not contribute       much to my felicity.""']",Chapter 20
741,741,utterance,"""Sir, you quite misunderstand me,"" said Mrs. Bennet, alarmed. ""Lizzy is       only headstrong in such matters as these. In everything else she is as       good-natured a girl as ever lived. I will go directly to Mr. Bennet, and       we shall very soon settle it with her, I am sure.""",2,"['""Sir, you quite misunderstand me,""', '""Lizzy is       only headstrong in such matters as these. In everything else she is as       good-natured a girl as ever lived. I will go directly to Mr. Bennet, and       we shall very soon settle it with her, I am sure.""']","['""Sir, you quite misunderstand me,""', '""Lizzy is       only headstrong in such matters as these. In everything else she is as       good-natured a girl as ever lived. I will go directly to Mr Bennet, and       we shall very soon settle it with her, I am sure.""']",Chapter 20
742,742,utterance,"She would not give him time to reply, but hurrying instantly to her       husband, called out as she entered the library, ""Oh! Mr. Bennet, you are       wanted immediately; we are all in an uproar. You must come and make Lizzy       marry Mr. Collins, for she vows she will not have him, and if you do not       make haste he will change his mind and not have her.""",1,"['""Oh! Mr. Bennet, you are       wanted immediately; we are all in an uproar. You must come and make Lizzy       marry Mr. Collins, for she vows she will not have him, and if you do not       make haste he will change his mind and not have her.""']","['She would not give him time to reply, but hurrying instantly to her       husband, called out as she entered the library, ', '""Oh! Mr Bennet, you are       wanted immediately; we are all in an uproar. You must come and make Lizzy       marry Mr Collins, for she vows she will not have him, and if you do not       make haste he will change his mind and not have her.""']",Chapter 20
743,743,narrative,"Mr. Bennet raised his eyes from his book as she entered, and fixed them on       her face with a calm unconcern which was not in the least altered by her       communication.",0,[],"['Mr Bennet raised his eyes from his book as she entered, and fixed them on       her face with a calm unconcern which was not in the least altered by her       communication.']",Chapter 20
744,744,utterance,"""I have not the pleasure of understanding you,"" said he, when she had       finished her speech. ""Of what are you talking?""",2,"['""I have not the pleasure of understanding you,""', '""Of what are you talking?""']","['""I have not the pleasure of understanding you,""', '""Of what are you talking?""']",Chapter 20
745,745,utterance,"""Of Mr. Collins and Lizzy. Lizzy declares she will not have Mr. Collins,       and Mr. Collins begins to say that he will not have Lizzy.""",1,"['""Of Mr. Collins and Lizzy. Lizzy declares she will not have Mr. Collins,       and Mr. Collins begins to say that he will not have Lizzy.""']","['""Of Mr Collins and Lizzy. Lizzy declares she will not have Mr Collins,       and Mr Collins begins to say that he will not have Lizzy.""']",Chapter 20
746,746,utterance,"""And what am I to do on the occasion? It seems an hopeless business.""",1,"['""And what am I to do on the occasion? It seems an hopeless business.""']","['""And what am I to do on the occasion? It seemsan hopeless business.""']",Chapter 20
747,747,utterance,"""Speak to Lizzy about it yourself. Tell her that you insist upon her       marrying him.""",1,"['""Speak to Lizzy about it yourself. Tell her that you insist upon her       marrying him.""']","['""Speak to Lizzy about it yourself. Tell her that you insist upon her       marrying him.""']",Chapter 20
