,para_index,tag,para,num_utterances,raw_utter_list,tokenized_sent,chapter_tag
204,204,utterance,"""Not a great deal, to be sure,"" agreed Bessie: ""at any rate, a beauty like Miss Georgiana would be more moving in the same condition.""",2,"['""Not a great deal, to be sure,""', '""at any rate, a beauty like Miss Georgiana would be more moving in the same condition.""']","['""Not a great deal, to be sure,""', '""at any rate, a beauty like MissGeorgiana would be more moving in the same condition.""']",CHAPTER III
205,205,utterance,"""Yes, I doat on Miss Georgiana!"" cried the fervent Abbot.  ""Little darling!—with her long curls and her blue eyes, and such a sweet colour as she has; just as if she were painted!—Bessie, I could fancy a Welsh rabbit for supper.""",2,"['""Yes, I doat on Miss Georgiana!""', '""Little darling!—with her long curls and her blue eyes, and such a sweet colour as she has; just as if she were painted!—Bessie, I could fancy a Welsh rabbit for supper.""']","['""Yes, I doat on MissGeorgiana!""', '""Little darling!—with her long curls and her blue eyes, and such a sweet colour as she has; just as if she were painted!—Bessie, I could fancy a Welsh rabbit for supper.""']",CHAPTER III
206,206,utterance,"""So could I—with a roast onion.  Come, we’ll go down.""  They went.",1,"['""So could I—with a roast onion.\xa0 Come, we’ll go down.""']","['""So could I—with a roast onion.\xa0 Come, we’ll go down.""', '\xa0 They went.']",CHAPTER III
207,207,narrative,CHAPTER IV,0,[],['CHAPTER IV'],CHAPTER IV
208,208,narrative,"From my discourse with Mr. Lloyd, and from the above reported conference between Bessie and Abbot, I gathered enough of hope to suffice as a motive for wishing to get well: a change seemed near,—I desired and waited it in silence.  It tarried, however: days and weeks passed: I had regained my normal state of health, but no new allusion was made to the subject over which I brooded.  Mrs. Reed surveyed me at times with a severe eye, but seldom addressed me: since my illness, she had drawn a more marked line of separation than ever between me and her own children; appointing me a small closet to sleep in by myself, condemning me to take my meals alone, and pass all my time in the nursery, while my cousins were constantly in the drawing-room.  Not a hint, however, did she drop about sending me to school: still I felt an instinctive certainty that she would not long endure me under the same roof with her; for her glance, now more than ever, when turned on me, expressed an insuperable and rooted aversion.",0,[],"['From my discourse with Mr Lloyd, and from the above reported conference between Bessie and Abbot, I gathered enough of hope to suffice as a motive for wishing to get well: a change seemed near,—I desired and waited it in silence.\xa0 It tarried, however: days and weeks passed: I had regained my normal state of health, but no new allusion was made to the subject over which I brooded.\xa0 Mrs Reed surveyed me at times with a severe eye, but seldom addressed me: since my illness, she had drawn a more marked line of separation than ever between me and her own children; appointing me a small closet to sleep in by myself, condemning me to take my meals alone, and pass all my time in the nursery, while my cousins were constantly in the drawing-room.\xa0 Not a hint, however, did she drop about sending me to school: still I felt an instinctive certainty that she would not long endure me under the same roof with her; for her glance, now more than ever, when turned on me, expressed an insuperable and rooted aversion.']",CHAPTER IV
209,209,utterance,"Eliza and Georgiana, evidently acting according to orders, spoke to me as little as possible: John thrust his tongue in his cheek whenever he saw me, and once attempted chastisement; but as I instantly turned against him, roused by the same sentiment of deep ire and desperate revolt which had stirred my corruption before, he thought it better to desist, and ran from me tittering execrations, and vowing I had burst his nose.  I had indeed levelled at that prominent feature as hard a blow as my knuckles could inflict; and when I saw that either that or my look daunted him, I had the greatest inclination to follow up my advantage to purpose; but he was already with his mama.  I heard him in a blubbering tone commence the tale of how ""that nasty Jane Eyre"" had flown at him like a mad cat: he was stopped rather harshly—",1,"['""that nasty Jane Eyre""']","['Eliza and Georgiana, evidently acting according to orders, spoke to me as little as possible: John thrust his tongue in his cheek whenever he saw me, and once attempted chastisement; but as I instantly turned against him, roused by the same sentiment of deep ire and desperate revolt which had stirred my corruption before, he thought it better to desist, and ran from me tittering execrations, and vowing I had burst his nose.\xa0 I had indeed levelled at that prominent feature as hard a blow as my knuckles could inflict; and when I saw that either that or my look daunted him, I had the greatest inclination to follow up my advantage to purpose; but he was already with his mama.\xa0 I heard him in a blubbering tone commence the tale of how ', '""that nasty Jane Eyre""', ' had flown at him like a mad cat: he was stopped rather harshly—']",CHAPTER IV
210,210,utterance,"""Don’t talk to me about her, John: I told you not to go near her; she is not worthy of notice; I do not choose that either you or your sisters should associate with her.""",1,"['""Don’t talk to me about her, John: I told you not to go near her; she is not worthy of notice; I do not choose that either you or your sisters should associate with her.""']","['""Don’t talk to me about her, John: I told you not to go near her; she is not worthy of notice; I do not choose that either you or your sisters should associate with her.""']",CHAPTER IV
211,211,narrative,"Here, leaning over the banister, I cried out suddenly, and without at all deliberating on my words—",0,[],"['Here, leaning over the banister, I cried out suddenly, and without at all deliberating on my words—']",CHAPTER IV
212,212,utterance,"""They are not fit to associate with me.""",1,"['""They are not fit to associate with me.""']","['""They are not fit to associate with me.""']",CHAPTER IV
213,213,narrative,"Mrs. Reed was rather a stout woman; but, on hearing this strange and audacious declaration, she ran nimbly up the stair, swept me like a whirlwind into the nursery, and crushing me down on the edge of my crib, dared me in an emphatic voice to rise from that place, or utter one syllable during the remainder of the day.",0,[],"['Mrs Reed was rather a stout woman; but, on hearing this strange and audacious declaration, she ran nimbly up the stair, swept me like a whirlwind into the nursery, and crushing me down on the edge of my crib, dared me in an emphatic voice to rise from that place, or utter one syllable during the remainder of the day.']",CHAPTER IV
214,214,utterance,"""What would Uncle Reed say to you, if he were alive?"" was my scarcely voluntary demand.  I say scarcely voluntary, for it seemed as if my tongue pronounced words without my will consenting to their utterance: something spoke out of me over which I had no control.",1,"['""What would Uncle Reed say to you, if he were alive?""']","['""What would Uncle Reed say to you, if he were alive?""', ' was my scarcely voluntary demand.\xa0 I say scarcely voluntary, for it seemed as if my tongue pronounced words without my will consenting to their utterance: something spoke out of me over which I had no control.']",CHAPTER IV
215,215,utterance,"""What?"" said Mrs. Reed under her breath: her usually cold composed grey eye became troubled with a look like fear; she took her hand from my arm, and gazed at me as if she really did not know whether I were child or fiend.  I was now in for it.",1,"['""What?""']","['""What?""', ' said Mrs Reed under her breath: her usually cold composed grey eye became troubled with a look like fear; she took her hand from my arm, and gazed at me as if she really did not know whether I were child or fiend.\xa0 I was now in for it.']",CHAPTER IV
216,216,utterance,"""My Uncle Reed is in heaven, and can see all you do and think; and so can papa and mama: they know how you shut me up all day long, and how you wish me dead.""",1,"['""My Uncle Reed is in heaven, and can see all you do and think; and so can papa and mama: they know how you shut me up all day long, and how you wish me dead.""']","['""My Uncle Reed is in heaven, and can see all you do and think; and so can papa and mama: they know how you shut me up all day long, and how you wish me dead.""']",CHAPTER IV
217,217,narrative,"Mrs. Reed soon rallied her spirits: she shook me most soundly, she boxed both my ears, and then left me without a word.  Bessie supplied the hiatus by a homily of an hour’s length, in which she proved beyond a doubt that I was the most wicked and abandoned child ever reared under a roof.  I half believed her; for I felt indeed only bad feelings surging in my breast.",0,[],"['Mrs Reed soon rallied her spirits: she shook me most soundly, she boxed both my ears, and then left me without a word.\xa0 Bessie supplied the hiatus by a homily of an hour’s length, in which she proved beyond a doubt that I was the most wicked and abandoned child ever reared under a roof.\xa0 I half believed her; for I felt indeed only bad feelings surging in my breast.']",CHAPTER IV
218,218,narrative,"November, December, and half of January passed away.  Christmas and the New Year had been celebrated at Gateshead with the usual festive cheer; presents had been interchanged, dinners and evening parties given.  From every enjoyment I was, of course, excluded: my share of the gaiety consisted in witnessing the daily apparelling of Eliza and Georgiana, and seeing them descend to the drawing-room, dressed out in thin muslin frocks and scarlet sashes, with hair elaborately ringletted; and afterwards, in listening to the sound of the piano or the harp played below, to the passing to and fro of the butler and footman, to the jingling of glass and china as refreshments were handed, to the broken hum of conversation as the drawing-room door opened and closed.  When tired of this occupation, I would retire from the stairhead to the solitary and silent nursery: there, though somewhat sad, I was not miserable.  To speak truth, I had not the least wish to go into company, for in company I was very rarely noticed; and if Bessie had but been kind and companionable, I should have deemed it a treat to spend the evenings quietly with her, instead of passing them under the formidable eye of Mrs. Reed, in a room full of ladies and gentlemen.  But Bessie, as soon as she had dressed her young ladies, used to take herself off to the lively regions of the kitchen and housekeeper’s room, generally bearing the candle along with her.  I then sat with my doll on my knee till the fire got low, glancing round occasionally to make sure that nothing worse than myself haunted the shadowy room; and when the embers sank to a dull red, I undressed hastily, tugging at knots and strings as I best might, and sought shelter from cold and darkness in my crib.  To this crib I always took my doll; human beings must love something, and, in the dearth of worthier objects of affection, I contrived to find a pleasure in loving and cherishing a faded graven image, shabby as a miniature scarecrow.  It puzzles me now to remember with what absurd sincerity I doated on this little toy, half fancying it alive and capable of sensation.  I could not sleep unless it was folded in my night-gown; and when it lay there safe and warm, I was comparatively happy, believing it to be happy likewise.",0,[],"['November, December, and half of January passed away.\xa0 Christmas and the New Year had been celebrated at Gateshead with the usual festive cheer; presents had been interchanged, dinners and evening parties given.\xa0 From every enjoyment I was, of course, excluded: my share of the gaiety consisted in witnessing the daily apparelling of Eliza and Georgiana, and seeing them descend to the drawing-room, dressed out in thin muslin frocks and scarlet sashes, with hair elaborately ringletted; and afterwards, in listening to the sound of the piano or the harp played below, to the passing to and fro of the butler and footman, to the jingling of glass and china as refreshments were handed, to the broken hum of conversation as the drawing-room door opened and closed.\xa0 When tired of this occupation, I would retire from the stairhead to the solitary and silent nursery: there, though somewhat sad, I was not miserable.\xa0 To speak truth, I had not the least wish to go into company, for in company I was very rarely noticed; and if Bessie had but been kind and companionable, I should have deemed it a treat to spend the evenings quietly with her, instead of passing them under the formidable eye of Mrs Reed, in a room full of ladies and gentlemen.\xa0 But Bessie, as soon as she had dressed her young ladies, used to take herself off to the lively regions of the kitchen and housekeeper’s room, generally bearing the candle along with her.\xa0 I then sat with my doll on my knee till the fire got low, glancing round occasionally to make sure that nothing worse than myself haunted the shadowy room; and when the embers sank to a dull red, I undressed hastily, tugging at knots and strings as I best might, and sought shelter from cold and darkness in my crib.\xa0 To this crib I always took my doll; human beings must love something, and, in the dearth of worthier objects of affection, I contrived to find a pleasure in loving and cherishing a faded graven image, shabby as a miniature scarecrow.\xa0 It puzzles me now to remember with what absurd sincerity I doated on this little toy, half fancying it alive and capable of sensation.\xa0 I could not sleep unless it was folded in my night-gown; and when it lay there safe and warm, I was comparatively happy, believing it to be happy likewise.']",CHAPTER IV
219,219,utterance,"Long did the hours seem while I waited the departure of the company, and listened for the sound of Bessie’s step on the stairs: sometimes she would come up in the interval to seek her thimble or her scissors, or perhaps to bring me something by way of supper—a bun or a cheese-cake—then she would sit on the bed while I ate it, and when I had finished, she would tuck the clothes round me, and twice she kissed me, and said, ""Good night, Miss Jane.""  When thus gentle, Bessie seemed to me the best, prettiest, kindest being in the world; and I wished most intensely that she would always be so pleasant and amiable, and never push me about, or scold, or task me unreasonably, as she was too often wont to do.  Bessie Lee must, I think, have been a girl of good natural capacity, for she was smart in all she did, and had a remarkable knack of narrative; so, at least, I judge from the impression made on me by her nursery tales.  She was pretty too, if my recollections of her face and person are correct.  I remember her as a slim young woman, with black hair, dark eyes, very nice features, and good, clear complexion; but she had a capricious and hasty temper, and indifferent ideas of principle or justice: still, such as she was, I preferred her to any one else at Gateshead Hall.",1,"['""Good night, Miss Jane.""']","['Long did the hours seem while I waited the departure of the company, and listened for the sound of Bessie’s step on the stairs: sometimes she would come up in the interval to seek her thimble or her scissors, or perhaps to bring me something by way of supper—a bun or a cheese-cake—then she would sit on the bed while I ate it, and when I had finished, she would tuck the clothes round me, and twice she kissed me, and said, ', '""Good night, MissJane.""', '\xa0 When thus gentle, Bessie seemed to me the best, prettiest, kindest being in the world; and I wished most intensely that she would always be so pleasant and amiable, and never push me about, or scold, or task me unreasonably, as she was too often wont to do.\xa0 Bessie Lee must, I think, have been a girl of good natural capacity, for she was smart in all she did, and had a remarkable knack of narrative; so, at least, I judge from the impression made on me by her nursery tales.\xa0 She was pretty too, if my recollections of her face and person are correct.\xa0 I remember her as a slim young woman, with black hair, dark eyes, very nice features, and good, clear complexion; but she had a capricious and hasty temper, and indifferent ideas of principle or justice: still, such as she was, I preferred her to any one else at Gateshead Hall.']",CHAPTER IV
220,220,narrative,"It was the fifteenth of January, about nine o’clock in the morning: Bessie was gone down to breakfast; my cousins had not yet been summoned to their mama; Eliza was putting on her bonnet and warm garden-coat to go and feed her poultry, an occupation of which she was fond: and not less so of selling the eggs to the housekeeper and hoarding up the money she thus obtained.  She had a turn for traffic, and a marked propensity for saving; shown not only in the vending of eggs and chickens, but also in driving hard bargains with the gardener about flower-roots, seeds, and slips of plants; that functionary having orders from Mrs. Reed to buy of his young lady all the products of her parterre she wished to sell: and Eliza would have sold the hair off her head if she could have made a handsome profit thereby.  As to her money, she first secreted it in odd corners, wrapped in a rag or an old curl-paper; but some of these hoards having been discovered by the housemaid, Eliza, fearful of one day losing her valued treasure, consented to intrust it to her mother, at a usurious rate of interest—fifty or sixty per cent.; which interest she exacted every quarter, keeping her accounts in a little book with anxious accuracy.",0,[],"['It was the fifteenth of January, about nine o’clock in the morning: Bessie was gone down to breakfast; my cousins had not yet been summoned to their mama; Eliza was putting on her bonnet and warm garden-coat to go and feed her poultry, an occupation of which she was fond: and not less so of selling the eggs to the housekeeper and hoarding up the money she thus obtained.\xa0 She had a turn for traffic, and a marked propensity for saving; shown not only in the vending of eggs and chickens, but also in driving hard bargains with the gardener about flower-roots, seeds, and slips of plants; that functionary having orders from Mrs Reed to buy of his young lady all the products of her parterre she wished to sell: and Eliza would have sold the hair off her head if she could have made a handsome profit thereby.\xa0 As to her money, she first secreted it in odd corners, wrapped in a rag or an old curl-paper; but some of these hoards having been discovered by the housemaid, Eliza, fearful of one day losing her valued treasure, consented to intrust it to her mother, at a usurious rate of interest—fifty or sixty per cent.; which interest she exacted every quarter, keeping her accounts in a little book with anxious accuracy.']",CHAPTER IV
221,221,narrative,"Georgiana sat on a high stool, dressing her hair at the glass, and interweaving her curls with artificial flowers and faded feathers, of which she had found a store in a drawer in the attic.  I was making my bed, having received strict orders from Bessie to get it arranged before she returned (for Bessie now frequently employed me as a sort of under-nurserymaid, to tidy the room, dust the chairs, &c.).  Having spread the quilt and folded my night-dress, I went to the window-seat to put in order some picture-books and doll’s house furniture scattered there; an abrupt command from Georgiana to let her playthings alone (for the tiny chairs and mirrors, the fairy plates and cups, were her property) stopped my proceedings; and then, for lack of other occupation, I fell to breathing on the frost-flowers with which the window was fretted, and thus clearing a space in the glass through which I might look out on the grounds, where all was still and petrified under the influence of a hard frost.",0,[],"['Georgiana sat on a high stool, dressing her hair at the glass, and interweaving her curls with artificial flowers and faded feathers, of which she had found a store in a drawer in the attic.\xa0 I was making my bed, having received strict orders from Bessie to get it arranged before she returned (for Bessie now frequently employed me as a sort of under-nurserymaid, to tidy the room, dust the chairs, &c.).\xa0 Having spread the quilt and folded my night-dress, I went to the window-seat to put in order some picture-books and doll’s house furniture scattered there; an abrupt command from Georgiana to let her playthings alone (for the tiny chairs and mirrors, the fairy plates and cups, were her property) stopped my proceedings; and then, for lack of other occupation, I fell to breathing on the frost-flowers with which the window was fretted, and thus clearing a space in the glass through which I might look out on the grounds, where all was still and petrified under the influence of a hard frost.']",CHAPTER IV
222,222,narrative,"From this window were visible the porter’s lodge and the carriage-road, and just as I had dissolved so much of the silver-white foliage veiling the panes as left room to look out, I saw the gates thrown open and a carriage roll through.  I watched it ascending the drive with indifference; carriages often came to Gateshead, but none ever brought visitors in whom I was interested; it stopped in front of the house, the door-bell rang loudly, the new-comer was admitted.  All this being nothing to me, my vacant attention soon found livelier attraction in the spectacle of a little hungry robin, which came and chirruped on the twigs of the leafless cherry-tree nailed against the wall near the casement.  The remains of my breakfast of bread and milk stood on the table, and having crumbled a morsel of roll, I was tugging at the sash to put out the crumbs on the window-sill, when Bessie came running upstairs into the nursery.",0,[],"['From this window were visible the porter’s lodge and the carriage-road, and just as I had dissolved so much of the silver-white foliage veiling the panes as left room to look out, I saw the gates thrown open and a carriage roll through.\xa0 I watched it ascending the drive with indifference; carriages often came to Gateshead, but none ever brought visitors in whom I was interested; it stopped in front of the house, the door-bell rang loudly, the new-comer was admitted.\xa0 All this being nothing to me, my vacant attention soon found livelier attraction in the spectacle of a little hungry robin, which came and chirruped on the twigs of the leafless cherry-tree nailed against the wall near the casement.\xa0 The remains of my breakfast of bread and milk stood on the table, and having crumbled a morsel of roll, I was tugging at the sash to put out the crumbs on the window-sill, when Bessie came running upstairs into the nursery.']",CHAPTER IV
223,223,utterance,"""Miss Jane, take off your pinafore; what are you doing there?  Have you washed your hands and face this morning?""  I gave another tug before I answered, for I wanted the bird to be secure of its bread: the sash yielded; I scattered the crumbs, some on the stone sill, some on the cherry-tree bough, then, closing the window, I replied—",1,"['""Miss Jane, take off your pinafore; what are you doing there?\xa0 Have you washed your hands and face this morning?""']","['""MissJane, take off your pinafore; what are you doing there?\xa0 Have you washed your hands and face this morning?""', '\xa0 I gave another tug before I answered, for I wanted the bird to be secure of its bread: the sash yielded; I scattered the crumbs, some on the stone sill, some on the cherry-tree bough, then, closing the window, I replied—']",CHAPTER IV
224,224,utterance,"""No, Bessie; I have only just finished dusting.""",1,"['""No, Bessie; I have only just finished dusting.""']","['""No, Bessie; I have only just finished dusting.""']",CHAPTER IV
225,225,utterance,"""Troublesome, careless child! and what are you doing now?  You look quite red, as if you had been about some mischief: what were you opening the window for?""",1,"['""Troublesome, careless child! and what are you doing now?\xa0 You look quite red, as if you had been about some mischief: what were you opening the window for?""']","['""Troublesome, careless child! and what are you doing now?\xa0 You look quite red, as if you had been about some mischief: what were you opening the window for?""']",CHAPTER IV
226,226,narrative,"I was spared the trouble of answering, for Bessie seemed in too great a hurry to listen to explanations; she hauled me to the washstand, inflicted a merciless, but happily brief scrub on my face and hands with soap, water, and a coarse towel; disciplined my head with a bristly brush, denuded me of my pinafore, and then hurrying me to the top of the stairs, bid me go down directly, as I was wanted in the breakfast-room.",0,[],"['I was spared the trouble of answering, for Bessie seemed in too great a hurry to listen to explanations; she hauled me to the washstand, inflicted a merciless, but happily brief scrub on my face and hands with soap, water, and a coarse towel; disciplined my head with a bristly brush, denuded me of my pinafore, and then hurrying me to the top of the stairs, bid me go down directly, as I was wanted in the breakfast-room.']",CHAPTER IV
227,227,narrative,"I would have asked who wanted me: I would have demanded if Mrs. Reed was there; but Bessie was already gone, and had closed the nursery-door upon me.  I slowly descended.  For nearly three months, I had never been called to Mrs. Reed’s presence; restricted so long to the nursery, the breakfast, dining, and drawing-rooms were become for me awful regions, on which it dismayed me to intrude.",0,[],"['I would have asked who wanted me: I would have demanded if Mrs Reed was there; but Bessie was already gone, and had closed the nursery-door upon me.\xa0 I slowly descended.\xa0 For nearly three months, I had never been called to Mrs Reed’s presence; restricted so long to the nursery, the breakfast, dining, and drawing-roomswere become for me awful regions, on which it dismayed me to intrude.']",CHAPTER IV
228,228,narrative,"I now stood in the empty hall; before me was the breakfast-room door, and I stopped, intimidated and trembling.  What a miserable little poltroon had fear, engendered of unjust punishment, made of me in those days!  I feared to return to the nursery, and feared to go forward to the parlour; ten minutes I stood in agitated hesitation; the vehement ringing of the breakfast-room bell decided me; I must enter.",0,[],"['I now stood in the empty hall; before me was the breakfast-room door, and I stopped, intimidated and trembling.\xa0 What a miserable little poltroon had fear, engendered of unjust punishment, made of me in those days!\xa0 I feared to return to the nursery, and feared to go forward to the parlour; ten minutes I stood in agitated hesitation; the vehement ringing of the breakfast-room bell decided me; I must enter.']",CHAPTER IV
229,229,utterance,"""Who could want me?"" I asked inwardly, as with both hands I turned the stiff door-handle, which, for a second or two, resisted my efforts.  ""What should I see besides Aunt Reed in the apartment?—a man or a woman?""  The handle turned, the door unclosed, and passing through and curtseying low, I looked up at—a black pillar!—such, at least, appeared to me, at first sight, the straight, narrow, sable-clad shape standing erect on the rug: the grim face at the top was like a carved mask, placed above the shaft by way of capital.",2,"['""Who could want me?""', '""What should I see besides Aunt Reed in the apartment?—a man or a woman?""']","['""Who could want me?""', '""What should I see besides Aunt Reed in the apartment?—a man or a woman?""', '\xa0 The handle turned, the door unclosed, and passing through and curtseying low, I looked up at—a black pillar!—such, at least, appeared to me, at first sight, the straight, narrow, sable-clad shape standing erect on the rug: the grim face at the top was like a carved mask, placed above the shaft by way of capital.']",CHAPTER IV
230,230,utterance,"Mrs. Reed occupied her usual seat by the fireside; she made a signal to me to approach; I did so, and she introduced me to the stony stranger with the words: ""This is the little girl respecting whom I applied to you.""",1,"['""This is the little girl respecting whom I applied to you.""']","['Mrs Reed occupied her usual seat by the fireside; she made a signal to me to approach; I did so, and she introduced me to the stony stranger with the words: ', '""This is the little girl respecting whom I applied to you.""']",CHAPTER IV
231,231,utterance,"He, for it was a man, turned his head slowly towards where I stood, and having examined me with the two inquisitive-looking grey eyes which twinkled under a pair of bushy brows, said solemnly, and in a bass voice, ""Her size is small: what is her age?""",1,"['""Her size is small: what is her age?""']","['He, for it was a man, turned his head slowly towards where I stood, and having examined me with the two inquisitive-looking grey eyes which twinkled under a pair of bushy brows, said solemnly, and in a bass voice, ', '""Her size is small: what is her age?""']",CHAPTER IV
232,232,utterance,"""Ten years.""",1,"['""Ten years.""']","['""Ten years.""']",CHAPTER IV
233,233,utterance,"""So much?"" was the doubtful answer; and he prolonged his scrutiny for some minutes.  Presently he addressed me—""Your name, little girl?""",2,"['""So much?""', '""Your name, little girl?""']","['""So much?""', '""Your name, little girl?""']",CHAPTER IV
234,234,utterance,"""Jane Eyre, sir.""",1,"['""Jane Eyre, sir.""']","['""Jane Eyre, sir.""']",CHAPTER IV
235,235,narrative,"In uttering these words I looked up: he seemed to me a tall gentleman; but then I was very little; his features were large, and they and all the lines of his frame were equally harsh and prim.",0,[],"['In uttering these words I looked up: he seemed to me a tall gentleman; but then I was very little; his features were large, and they and all the lines of his frame were equally harsh and prim.']",CHAPTER IV
236,236,utterance,"""Well, Jane Eyre, and are you a good child?""",1,"['""Well, Jane Eyre, and are you a good child?""']","['""Well, Jane Eyre, and are you a good child?""']",CHAPTER IV
237,237,utterance,"Impossible to reply to this in the affirmative: my little world held a contrary opinion: I was silent.  Mrs. Reed answered for me by an expressive shake of the head, adding soon, ""Perhaps the less said on that subject the better, Mr. Brocklehurst.""",1,"['""Perhaps the less said on that subject the better, Mr. Brocklehurst.""']","['Impossible to reply to this in the affirmative: my little world held a contrary opinion: I was silent.\xa0 Mrs Reed answered for me by an expressive shake of the head, adding soon, ', '""Perhaps the less said on that subject the better, Mr Brocklehurst.""']",CHAPTER IV
238,238,utterance,"""Sorry indeed to hear it! she and I must have some talk;"" and bending from the perpendicular, he installed his person in the arm-chair opposite Mrs. Reed’s.  ""Come here,"" he said.",2,"['""Sorry indeed to hear it! she and I must have some talk;""', '""Come here,""']","['""Sorry indeed to hear it! she and I must have some talk;""', '""Come here,""', ' he said.']",CHAPTER IV
239,239,narrative,"I stepped across the rug; he placed me square and straight before him.  What a face he had, now that it was almost on a level with mine! what a great nose! and what a mouth! and what large prominent teeth!",0,[],"['I stepped across the rug; he placed me square and straight before him.\xa0 What a face he had, now that it was almost on a level with mine! what a great nose! and what a mouth! and what large prominent teeth!']",CHAPTER IV
240,240,utterance,"""No sight so sad as that of a naughty child,"" he began, ""especially a naughty little girl.  Do you know where the wicked go after death?""",2,"['""No sight so sad as that of a naughty child,""', '""especially a naughty little girl.\xa0 Do you know where the wicked go after death?""']","['""No sight so sad as that of a naughty child,""', '""especially a naughty little girl.\xa0 Do you know where the wicked go after death?""']",CHAPTER IV
241,241,utterance,"""They go to hell,"" was my ready and orthodox answer.",1,"['""They go to hell,""']","['""They go to hell,""', ' was my ready and orthodox answer.']",CHAPTER IV
242,242,utterance,"""And what is hell?  Can you tell me that?""",1,"['""And what is hell?\xa0 Can you tell me that?""']","['""And what is hell?\xa0 Can you tell me that?""']",CHAPTER IV
243,243,utterance,"""A pit full of fire.""",1,"['""A pit full of fire.""']","['""A pit full of fire.""']",CHAPTER IV
244,244,utterance,"""And should you like to fall into that pit, and to be burning there for ever?""",1,"['""And should you like to fall into that pit, and to be burning there for ever?""']","['""And should you like to fall into that pit, and to be burning there for ever?""']",CHAPTER IV
245,245,utterance,"""No, sir.""",1,"['""No, sir.""']","['""No, sir.""']",CHAPTER IV
246,246,utterance,"""What must you do to avoid it?""",1,"['""What must you do to avoid it?""']","['""What must you do to avoid it?""']",CHAPTER IV
247,247,utterance,"I deliberated a moment; my answer, when it did come, was objectionable: ""I must keep in good health, and not die.""",1,"['""I must keep in good health, and not die.""']","['I deliberated a moment; my answer, when it did come, was objectionable: ', '""I must keep in good health, and not die.""']",CHAPTER IV
248,248,utterance,"""How can you keep in good health?  Children younger than you die daily.  I buried a little child of five years old only a day or two since,—a good little child, whose soul is now in heaven.  It is to be feared the same could not be said of you were you to be called hence.""",1,"['""How can you keep in good health?\xa0 Children younger than you die daily.\xa0 I buried a little child of five years old only a day or two since,—a good little child, whose soul is now in heaven.\xa0 It is to be feared the same could not be said of you were you to be called hence.""']","['""How can you keep in good health?\xa0 Children younger than you die daily.\xa0 I buried a little child of five years old only a day or two since,—a good little child, whose soul is now in heaven.\xa0 It is to be feared the same could not be said of you were you to be called hence.""']",CHAPTER IV
249,249,narrative,"Not being in a condition to remove his doubt, I only cast my eyes down on the two large feet planted on the rug, and sighed, wishing myself far enough away.",0,[],"['Not being in a condition to remove his doubt, I only cast my eyes down on the two large feet planted on the rug, and sighed, wishing myself far enough away.']",CHAPTER IV
250,250,utterance,"""I hope that sigh is from the heart, and that you repent of ever having been the occasion of discomfort to your excellent benefactress.""",1,"['""I hope that sigh is from the heart, and that you repent of ever having been the occasion of discomfort to your excellent benefactress.""']","['""I hope that sigh is from the heart, and that you repent of ever having been the occasion of discomfort to your excellent benefactress.""']",CHAPTER IV
251,251,utterance,"""Benefactress! benefactress!"" said I inwardly: ""they all call Mrs. Reed my benefactress; if so, a benefactress is a disagreeable thing.""",2,"['""Benefactress! benefactress!""', '""they all call Mrs. Reed my benefactress; if so, a benefactress is a disagreeable thing.""']","['""Benefactress! benefactress!""', '""they all call Mrs Reed my benefactress; if so, a benefactress is a disagreeable thing.""']",CHAPTER IV
252,252,utterance,"""Do you say your prayers night and morning?"" continued my interrogator.",1,"['""Do you say your prayers night and morning?""']","['""Do you say your prayers night and morning?""', ' continued my interrogator.']",CHAPTER IV
253,253,utterance,"""Yes, sir.""",1,"['""Yes, sir.""']","['""Yes, sir.""']",CHAPTER IV
254,254,utterance,"""Do you read your Bible?""",1,"['""Do you read your Bible?""']","['""Do you read your Bible?""']",CHAPTER IV
255,255,utterance,"""Sometimes.""",1,"['""Sometimes.""']","['""Sometimes.""']",CHAPTER IV
256,256,utterance,"""With pleasure?  Are you fond of it?""",1,"['""With pleasure?\xa0 Are you fond of it?""']","['""With pleasure?\xa0 Are you fond of it?""']",CHAPTER IV
257,257,utterance,"""I like Revelations, and the book of Daniel, and Genesis and Samuel, and a little bit of Exodus, and some parts of Kings and Chronicles, and Job and Jonah.""",1,"['""I like Revelations, and the book of Daniel, and Genesis and Samuel, and a little bit of Exodus, and some parts of Kings and Chronicles, and Job and Jonah.""']","['""I like Revelations, and the book of Daniel, and Genesis and Samuel, and a little bit of Exodus, and some parts of Kings and Chronicles, and Job and Jonah.""']",CHAPTER IV
258,258,utterance,"""And the Psalms?  I hope you like them?""",1,"['""And the Psalms?\xa0 I hope you like them?""']","['""And the Psalms\xa0 I hope you like them?""']",CHAPTER IV
259,259,utterance,"""No, sir.""",1,"['""No, sir.""']","['""No, sir.""']",CHAPTER IV
